      0.00212135    4.6502839e-39
      0.00212794     5.338178e-39
      0.00213454    6.0441177e-39
      0.00214117    6.6902544e-39
      0.00214782    7.0332022e-39
      0.00215448    7.3773938e-39
      0.00216117    8.0699582e-39
      0.00216788    9.4153428e-39
      0.00217461    1.0087206e-38
      0.00218136    1.0751382e-38
      0.00218813    1.1416083e-38
      0.00219492    1.2078467e-38
      0.00220173     1.273869e-38
      0.00220857    1.3396722e-38
      0.00221542    1.4050525e-38
       0.0022223    1.4702976e-38
       0.0022292    1.5352475e-38
      0.00223612    1.5999734e-38
      0.00224306    1.6644102e-38
      0.00225002    1.7286369e-38
      0.00225701    1.7926457e-38
      0.00226401    1.8563292e-38
      0.00227104    1.9198525e-38
      0.00227809    1.9830963e-38
      0.00228516    2.0413428e-38
      0.00229225    2.0962391e-38
      0.00229937    2.1716154e-38
      0.00230651    2.2340452e-38
      0.00231367     2.296245e-38
      0.00232085    2.3582795e-38
      0.00232805    2.4201043e-38
      0.00233528     2.481816e-38
      0.00234253    2.5433333e-38
       0.0023498    2.6046359e-38
      0.00235709    2.6658175e-38
      0.00236441    2.7269141e-38
      0.00237175    2.7878552e-38
      0.00237911    2.8486207e-38
       0.0023865    2.9090007e-38
       0.0023939    2.9689592e-38
      0.00240133    3.0303811e-38
      0.00240879     3.090824e-38
      0.00241627     3.151162e-38
      0.00242377    3.2113761e-38
      0.00243129    3.2715266e-38
      0.00243884    3.3317047e-38
      0.00244641    3.3918137e-38
        0.002454    3.4518442e-38
      0.00246162    3.5119196e-38
      0.00246926    3.5719608e-38
      0.00247692    3.6319323e-38
      0.00248461    3.6919542e-38
      0.00249232     3.751997e-38
      0.00250006    3.8120636e-38
      0.00250782    3.8721797e-38
      0.00251561    3.9323911e-38
      0.00252341    3.9924948e-38
      0.00253125    4.0528202e-38
       0.0025391    4.1130894e-38
      0.00254699    4.1735305e-38
      0.00255489    4.2339713e-38
      0.00256282    4.2945595e-38
      0.00257078    4.3552517e-38
      0.00257876    4.4160239e-38
      0.00258676    4.4769133e-38
      0.00259479    4.5379136e-38
      0.00260285    4.5991177e-38
      0.00261093    4.6604394e-38
      0.00261903    4.7218683e-38
      0.00262716    4.7834763e-38
      0.00263531    4.8447625e-38
      0.00264349    4.9044482e-38
       0.0026517    4.9626782e-38
      0.00265993    5.0247395e-38
      0.00266819    5.0941328e-38
      0.00267647    5.1568479e-38
      0.00268478    5.2197788e-38
      0.00269311    5.2828661e-38
      0.00270147    5.3462187e-38
      0.00270986    5.4098071e-38
      0.00271827    5.4735748e-38
      0.00272671    5.5376322e-38
      0.00273517     5.601876e-38
      0.00274366    5.6664179e-38
      0.00275218    5.7312468e-38
      0.00276072    5.7962858e-38
      0.00276929    5.8615682e-38
      0.00277789    5.9270317e-38
      0.00278651     5.992617e-38
      0.00279516    6.0591784e-38
      0.00280383    6.1255784e-38
      0.00281254    6.1923837e-38
      0.00282127    6.2593782e-38
      0.00283003    6.3267499e-38
      0.00283881    6.3943888e-38
      0.00284762    6.4623232e-38
      0.00285646    6.5306269e-38
      0.00286533    6.5992261e-38
      0.00287422    6.6681215e-38
      0.00288314    6.7372626e-38
      0.00289209    6.8066742e-38
      0.00290107    6.8769515e-38
      0.00291008    6.9472492e-38
      0.00291911    7.0178415e-38
      0.00292817    7.0888184e-38
      0.00293726    7.1601274e-38
      0.00294638    7.2318701e-38
      0.00295552    7.3038813e-38
       0.0029647    7.3762651e-38
       0.0029739    7.4491437e-38
      0.00298313    7.5223427e-38
      0.00299239    7.5959203e-38
      0.00300168    7.6698837e-38
        0.003011    7.7442357e-38
      0.00302034    7.8189033e-38
      0.00302972    7.8940468e-38
      0.00303912     7.969526e-38
      0.00304856    8.0455215e-38
      0.00305802    8.1217945e-38
      0.00306751    8.1984961e-38
      0.00307703     8.275669e-38
      0.00308658      8.35322e-38
      0.00309616    8.4311409e-38
      0.00310578    8.5096839e-38
      0.00311542    8.5884733e-38
      0.00312509    8.6675236e-38
      0.00313479    8.7468496e-38
      0.00314452    8.8269444e-38
      0.00315428    8.9081011e-38
      0.00316407    8.9890415e-38
      0.00317389    9.0705057e-38
      0.00318374    1.3415333e-36
      0.00319363    1.4641678e-36
      0.00320354     1.558625e-36
      0.00321348    1.7135678e-36
      0.00322346    1.8455253e-36
      0.00323346    2.0013964e-36
       0.0032435    2.1039432e-36
      0.00325357    2.3379948e-36
      0.00326367    2.5861904e-36
       0.0032738     2.720771e-36
      0.00328396    4.7176661e-36
      0.00329415    5.1532066e-36
      0.00330438     5.495912e-36
      0.00331464    6.0400521e-36
      0.00332492    6.5640065e-36
      0.00333525    7.1048671e-36
       0.0033456    1.7802548e-36
      0.00335598   -1.8047209e-37
       0.0033664   -1.9256819e-37
      0.00337685   -3.3649776e-37
      0.00338733    1.7291703e-36
      0.00339785     1.902067e-36
      0.00340839    1.9952548e-36
      0.00341897    2.1235089e-36
      0.00342959    2.3260833e-36
      0.00344023    2.2988834e-36
      0.00345091   -8.4578806e-36
      0.00346162   -1.2707924e-35
      0.00347237   -1.4049471e-35
      0.00348315    -1.558601e-35
      0.00349396   -1.4928055e-35
       0.0035048   -1.6665685e-35
      0.00351568   -1.8685517e-35
       0.0035266   -2.0968068e-35
      0.00353754   -2.3473029e-35
      0.00354852   -3.8618494e-35
      0.00355954   -4.6107821e-35
      0.00357059    -5.152849e-35
      0.00358167   -5.7618582e-35
      0.00359279   -6.4524541e-35
      0.00360394    -6.972771e-35
      0.00361513    -7.837177e-35
      0.00362635   -8.8320335e-35
      0.00363761   -9.9582771e-35
